file_id,region,condition,candidate_id,mechanism_cluster,dominant_mechanism,heldout_mean_rmse_mV,holdout_mean_pass_fraction,parameter,coordinate_type,value,lower_bound,upper_bound,below_lower_bound,above_upper_bound,within_lower_bound,within_upper_bound,bound_violation,range_source,range_basis,plausibility_status,identifiability_status,identifiability_source,identifiability_evidence,physiologically_interpretable,interpretation_guardrail,audit_scope
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_07,M2,Mixed,1.9534572153914465,0.9623706092489664,zs,raw,0.2122371706758207,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_07,M2,Mixed,1.9534572153914465,0.9623706092489664,P_gap_eff,effective,6.931554219323889e-06,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_07,M2,Mixed,1.9534572153914465,0.9623706092489664,gamma_t_eff,effective,1.0944885422058866e-07,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_07,M2,Mixed,1.9534572153914465,0.9623706092489664,gamma_s_eff,effective,0.0002718613935746,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_07,M2,Mixed,1.9534572153914465,0.9623706092489664,volume_ratio_wa_wo,effective,3.203933130925507,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_08,M2,Mixed,1.9534572195856812,0.9623706045446682,gki,raw,1.9860553636909557,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_08,M2,Mixed,1.9534572195856812,0.9623706045446682,eps,raw,0.0011400863701127,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_08,M2,Mixed,1.9534572195856812,0.9623706045446682,gl_a,raw,0.000372218379087,0.0001,50.0,False,False,True,True,none,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_08,M2,Mixed,1.9534572195856812,0.9623706045446682,zth,raw,56.19189219397068,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_08,M2,Mixed,1.9534572195856812,0.9623706045446682,zs,raw,0.7158714383119805,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_08,M2,Mixed,1.9534572195856812,0.9623706045446682,P_gap_eff,effective,6.931554219323889e-06,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_08,M2,Mixed,1.9534572195856812,0.9623706045446682,gamma_t_eff,effective,1.0944885422058866e-07,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_08,M2,Mixed,1.9534572195856812,0.9623706045446682,gamma_s_eff,effective,0.0002718613935746,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_08,M2,Mixed,1.9534572195856812,0.9623706045446682,volume_ratio_wa_wo,effective,3.203933130925507,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_09,M2,Mixed,1.9534572195856812,0.9623706045446682,gki,raw,1.9860553636909557,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_09,M2,Mixed,1.9534572195856812,0.9623706045446682,eps,raw,0.0011400863701127,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_09,M2,Mixed,1.9534572195856812,0.9623706045446682,gl_a,raw,0.000372218379087,0.0001,50.0,False,False,True,True,none,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_09,M2,Mixed,1.9534572195856812,0.9623706045446682,zth,raw,56.19189219397068,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_09,M2,Mixed,1.9534572195856812,0.9623706045446682,zs,raw,0.7158714383119805,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_09,M2,Mixed,1.9534572195856812,0.9623706045446682,P_gap_eff,effective,6.931554219323889e-06,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_09,M2,Mixed,1.9534572195856812,0.9623706045446682,gamma_t_eff,effective,1.0944885422058866e-07,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_09,M2,Mixed,1.9534572195856812,0.9623706045446682,gamma_s_eff,effective,0.0002718613935746,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_09,M2,Mixed,1.9534572195856812,0.9623706045446682,volume_ratio_wa_wo,effective,3.203933130925507,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_16,M1,Mixed,1.9730188406277127,0.961495519816455,gki,raw,131.41757465736364,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_16,M1,Mixed,1.9730188406277127,0.961495519816455,eps,raw,0.075797972901368,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_16,M1,Mixed,1.9730188406277127,0.961495519816455,gl_a,raw,0.0197722096513734,0.0001,50.0,False,False,True,True,none,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_16,M1,Mixed,1.9730188406277127,0.961495519816455,zth,raw,61.55743845534446,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_16,M1,Mixed,1.9730188406277127,0.961495519816455,zs,raw,5.734503940552565,0.0001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_16,M1,Mixed,1.9730188406277127,0.961495519816455,P_gap_eff,effective,6.931554219323889e-06,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_16,M1,Mixed,1.9730188406277127,0.961495519816455,gamma_t_eff,effective,0.0083879682109394,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_16,M1,Mixed,1.9730188406277127,0.961495519816455,gamma_s_eff,effective,0.0010797453347997,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_16,M1,Mixed,1.9730188406277127,0.961495519816455,volume_ratio_wa_wo,effective,5.719545392989609,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_03,M3,Mixed,2.006964703208804,0.9452143904625084,gki,raw,36.29933412377833,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_03,M3,Mixed,2.006964703208804,0.9452143904625084,eps,raw,0.0013500744867919,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_03,M3,Mixed,2.006964703208804,0.9452143904625084,gl_a,raw,4.095547829069797e-05,0.0001,50.0,True,False,False,True,below_lower_bound,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,out_of_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_03,M3,Mixed,2.006964703208804,0.9452143904625084,zth,raw,61.55743845534446,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_03,M3,Mixed,2.006964703208804,0.9452143904625084,zs,raw,44.8986563438078,0.0001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_03,M3,Mixed,2.006964703208804,0.9452143904625084,P_gap_eff,effective,8.824240860504109e-05,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_03,M3,Mixed,2.006964703208804,0.9452143904625084,gamma_t_eff,effective,1.0398159624859374e-07,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_03,M3,Mixed,2.006964703208804,0.9452143904625084,gamma_s_eff,effective,0.054351037578663,1e-08,0.05,False,True,True,False,above_upper_bound,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,out_of_range,weakly_identified,step03_profile_summary,flat_unbounded,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_2_MFA_BA,VH,MFA_BA,VH_2_MFA_BA__cand_03,M3,Mixed,2.006964703208804,0.9452143904625084,volume_ratio_wa_wo,effective,0.7864337097489293,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_41,M2,Mixed,3.149203865255009,0.98532770681164,gki,raw,1.9860553636909557,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_41,M2,Mixed,3.149203865255009,0.98532770681164,eps,raw,0.0011400863701127,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_41,M2,Mixed,3.149203865255009,0.98532770681164,gl_a,raw,0.0540532695218453,0.0001,50.0,False,False,True,True,none,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_41,M2,Mixed,3.149203865255009,0.98532770681164,zth,raw,6.9675619079996585,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_41,M2,Mixed,3.149203865255009,0.98532770681164,zs,raw,0.1120328743483359,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_41,M2,Mixed,3.149203865255009,0.98532770681164,P_gap_eff,effective,2.113820060423404e-05,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_41,M2,Mixed,3.149203865255009,0.98532770681164,gamma_t_eff,effective,5.816645660821986e-06,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_41,M2,Mixed,3.149203865255009,0.98532770681164,gamma_s_eff,effective,0.0002850183875843,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_41,M2,Mixed,3.149203865255009,0.98532770681164,volume_ratio_wa_wo,effective,0.9316378543599684,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_20,M3,Mixed,2.6889070022828485,0.9784007467915792,gki,raw,1.9860553636909557,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_20,M3,Mixed,2.6889070022828485,0.9784007467915792,eps,raw,0.0009342699405616,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_20,M3,Mixed,2.6889070022828485,0.9784007467915792,gl_a,raw,0.0033556511123787,0.0001,50.0,False,False,True,True,none,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_20,M3,Mixed,2.6889070022828485,0.9784007467915792,zth,raw,86.32112668138184,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_20,M3,Mixed,2.6889070022828485,0.9784007467915792,zs,raw,0.7158714383119805,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_20,M3,Mixed,2.6889070022828485,0.9784007467915792,P_gap_eff,effective,4.313297874988255e-06,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_20,M3,Mixed,2.6889070022828485,0.9784007467915792,gamma_t_eff,effective,3.1648327830438766e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_20,M3,Mixed,2.6889070022828485,0.9784007467915792,gamma_s_eff,effective,0.0398444583530957,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_20,M3,Mixed,2.6889070022828485,0.9784007467915792,volume_ratio_wa_wo,effective,3.203933130925507,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_40,M2,Mixed,2.4698490104095825,0.9715112116080687,gki,raw,1.9860553636909557,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_40,M2,Mixed,2.4698490104095825,0.9715112116080687,eps,raw,0.0011400863701127,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_40,M2,Mixed,2.4698490104095825,0.9715112116080687,gl_a,raw,0.0904522112744817,0.0001,50.0,False,False,True,True,none,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_40,M2,Mixed,2.4698490104095825,0.9715112116080687,zth,raw,88.54424137722116,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
VH_3_MFA_BA,VH,MFA_BA,VH_3_MFA_BA__cand_40,M2,Mixed,2.4698490104095825,0.9715112116080687,zs,raw,0.7158714383119805,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
